issue_type	scope	item_code	type_id	classification_key	detail	severity
missing_required_specs	sku	ELEC-000024	MT-E60A965C1719	电气电料|开关插座|插线板	结构	high
missing_required_specs	sku	ELEC-000027	MT-FB5F2F7AE897	电气电料|通风设备|排风扇	model	high
missing_required_specs	sku	ELEC-000029	MT-5A5F89300A3E	电气电料|低压电器|断路器	model,结构	high
missing_required_specs	sku	ELEC-000031	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	model,适配线径	high
missing_required_specs	sku	ELEC-000032	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	model,适配线径	high
missing_required_specs	sku	ELEC-000033	MT-B7BD486841EB	电气电料|开关插座|插头	rated_voltage,极数,类型	high
missing_required_specs	sku	ELEC-000035	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	size,power,model,型号/规格,环境,适用环境	high
missing_required_specs	sku	ELEC-000037	MT-8EA1938F421F	电气电料|电工辅材|线槽	brand	high
missing_required_specs	sku	ELEC-000038	MT-DA173FC5AB33	电气电料|开关插座|插座	rated_voltage,rated_current,color,model,usb电流,孔位,安装方式,类型	high
missing_required_specs	sku	ELEC-000039	MT-A75F5051F209	电气电料|电源/电池|电池	brand	high
missing_required_specs	sku	ELEC-000042	MT-A75F5051F209	电气电料|电源/电池|电池	rated_voltage	high
missing_required_specs	sku	ELEC-000047	MT-F0BC3C2E9813	弱电安防|监控安防|监控摄像头	分辨率,功能,存储	high
missing_required_specs	sku	ELEC-000048	MT-B7BD486841EB	电气电料|开关插座|插头	rated_voltage,极数,类型	high
missing_required_specs	sku	ELEC-000049	MT-B7BD486841EB	电气电料|开关插座|插头	rated_voltage,类型	high
missing_required_specs	sku	ELEC-000056	MT-A7BAFBCD407D	电气电料|开关插座|底盒	brand	high
missing_required_specs	sku	ELEC-000061	MT-DA173FC5AB33	电气电料|开关插座|插座	color,model,usb电流,usb输出,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000062	MT-F756B8B03DB0	电气电料|开关插座|开关	brand	high
missing_required_specs	sku	ELEC-000063	MT-B0A2FA27A437	电气电料|低压电器|漏电断路器	类型	high
missing_required_specs	sku	ELEC-000064	MT-8DF14BB36465	电气电料|低压电器|接触器	线圈电压	high
missing_required_specs	sku	ELEC-000068	MT-FB5F2F7AE897	电气电料|通风设备|排风扇	model	high
missing_required_specs	sku	ELEC-000069	MT-DA173FC5AB33	电气电料|开关插座|插座	color,model,usb电流,usb输出,安装方式,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000070	MT-A262F72D1A40	弱电安防|对讲通信|对讲机	频率	high
missing_required_specs	sku	ELEC-000075	MT-8515ED672AB5	电气电料|照明光源|照明灯	brand,供电	high
missing_required_specs	sku	ELEC-000080	MT-5A5F89300A3E	电气电料|低压电器|断路器	brand,model,结构	high
missing_required_specs	sku	ELEC-000081	MT-B60FBC3D976C	电气电料|低压电器|漏电保护器	brand	high
missing_required_specs	sku	ELEC-000082	MT-5A5F89300A3E	电气电料|低压电器|断路器	brand,model,结构	high
missing_required_specs	sku	ELEC-000088	MT-B0A2FA27A437	电气电料|低压电器|漏电断路器	类型	high
missing_required_specs	sku	ELEC-000091	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	model,适配线径	high
missing_required_specs	sku	ELEC-000095	MT-B7BD486841EB	电气电料|开关插座|插头	brand,极数	high
missing_required_specs	sku	ELEC-000096	MT-DA173FC5AB33	电气电料|开关插座|插座	color,brand,model,usb电流,usb输出,孔位,安装方式,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000097	MT-B7BD486841EB	电气电料|开关插座|插头	brand,极数	high
missing_required_specs	sku	ELEC-000098	MT-DA173FC5AB33	电气电料|开关插座|插座	color,brand,model,usb电流,usb输出,孔位,安装方式,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000099	MT-A75F5051F209	电气电料|电源/电池|电池	rated_voltage	high
missing_required_specs	sku	ELEC-000100	MT-B0A2FA27A437	电气电料|低压电器|漏电断路器	类型	high
missing_required_specs	sku	ELEC-000102	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	color,model	high
missing_required_specs	sku	ELEC-000103	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	color,model	high
missing_required_specs	sku	ELEC-000104	MT-138517C254A9	电气电料|电线电缆|信号电缆	model	high
missing_required_specs	sku	ELEC-000105	MT-FD27C4A257A0	电气电料|电线电缆|电缆	brand	high
missing_required_specs	sku	ELEC-000111	MT-B0A2FA27A437	电气电料|低压电器|漏电断路器	类型	high
missing_required_specs	sku	ELEC-000112	MT-FB5F2F7AE897	电气电料|通风设备|排风扇	规格/尺寸	high
missing_required_specs	sku	ELEC-000114	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	rated_current	high
missing_required_specs	sku	ELEC-000115	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	rated_current	high
missing_required_specs	sku	ELEC-000116	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	rated_current	high
missing_required_specs	sku	ELEC-000117	MT-609DC7CDAB4E	电气电料|接线端子/线鼻子|线鼻子	rated_current	high
missing_required_specs	sku	ELEC-000118	MT-FFBCC6291AC8	电气电料|接线端子/线鼻子|冷压端子	包装数量	high
missing_required_specs	sku	ELEC-000119	MT-FFBCC6291AC8	电气电料|接线端子/线鼻子|冷压端子	包装数量	high
missing_required_specs	sku	ELEC-000120	MT-DA173FC5AB33	电气电料|开关插座|插座	color,brand,model,usb电流,usb输出,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000128	MT-8515ED672AB5	电气电料|照明光源|照明灯	brand,供电,光源	high
missing_required_specs	sku	ELEC-000129	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	size,rated_current,model,型号/规格,环境,适用环境	high
human_confirmation_required	sku	ELEC-000132	MT-A8E6922D1667	电气电料|低压电器|压力开关	安全/压力/化学相关物料	medium
missing_required_specs	sku	ELEC-000134	MT-2142BF6DCF1A	电气电料|电工辅材|绝缘胶带	brand	high
missing_required_specs	sku	ELEC-000142	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	color,model	high
missing_required_specs	sku	ELEC-000144	MT-B7BD486841EB	电气电料|开关插座|插头	rated_voltage,brand,极数	high
missing_required_specs	sku	ELEC-000146	MT-F756B8B03DB0	电气电料|开关插座|开关	brand,位数,含底座	high
missing_required_specs	sku	ELEC-000149	MT-179F37722309	弱电安防|监控安防|声光报警器	光源	high
missing_required_specs	sku	ELEC-000150	MT-5A5F89300A3E	电气电料|低压电器|断路器	model,结构	high
missing_required_specs	sku	ELEC-000152	MT-ED9C238D33E6	工具量具|检测仪器|电流表	brand,model	high
candidate_family	sku	ELEC-000152	MT-ED9C238D33E6	工具量具|检测仪器|电流表	检测仪器(候选新增)	high
missing_required_specs	sku	ELEC-000157	MT-E60A965C1719	电气电料|开关插座|插线板	结构	high
missing_required_specs	sku	ELEC-000158	MT-B7BD486841EB	电气电料|开关插座|插头	类型	high
missing_required_specs	sku	ELEC-000160	MT-E60A965C1719	电气电料|开关插座|插线板	结构	high
missing_required_specs	sku	ELEC-000164	MT-DA173FC5AB33	电气电料|开关插座|插座	color,model,usb电流,usb输出,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000172	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	size,rated_current,model,型号/规格,环境,结构,适用环境	high
missing_required_specs	sku	ELEC-000175	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	specification,rated_current,power,model,型号/规格,安装环境,环境,结构	high
missing_required_specs	sku	ELEC-000179	MT-8DF14BB36465	电气电料|低压电器|接触器	rated_current	high
missing_required_specs	sku	ELEC-000180	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	material,适配线径	high
missing_required_specs	sku	ELEC-000183	MT-5A5F89300A3E	电气电料|低压电器|断路器	model,结构	high
missing_required_specs	sku	ELEC-000185	MT-654C6B217C73	电气电料|低压电器|温控开关	specification	high
missing_required_specs	sku	ELEC-000187	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	material,适配线径	high
missing_required_specs	sku	ELEC-000196	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	specification,rated_current,power,model,型号/规格,环境,适用环境	high
missing_required_specs	sku	ELEC-000197	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	specification,rated_current,power,model,型号/规格,安装环境,结构,适用环境	high
missing_required_specs	sku	ELEC-000198	MT-220CBD8BBDE4	电气电料|电气箱柜|配电箱	specification,rated_current,power,model,型号/规格,安装环境,适用环境	high
missing_required_specs	sku	ELEC-000200	MT-9ABBDCD93E89	电气电料|低压电器|电位器	model	high
missing_required_specs	sku	ELEC-000201	MT-31761718C5FF	电气电料|低压电器|按钮开关	brand,类型	high
candidate_family	sku	ELEC-000210	MT-ED9C238D33E6	工具量具|检测仪器|电流表	检测仪器(候选新增)	high
missing_required_specs	sku	ELEC-000214	MT-B7BD486841EB	电气电料|开关插座|插头	类型	high
missing_required_specs	sku	ELEC-000215	MT-E60A965C1719	电气电料|开关插座|插线板	孔位	high
missing_required_specs	sku	ELEC-000216	MT-C8819ABBF519	电气电料|接线端子/线鼻子|接线端子	color,model	high
missing_required_specs	sku	ELEC-000218	MT-BFD6C5B8FF2D	电气电料|电工辅材|接地桩	surface_treatment,配置	high
candidate_family	sku	ELEC-000220	MT-0A79D7F4EAAE	工具量具|检测仪器|绝缘电阻表	检测仪器(候选新增)	high
missing_required_specs	sku	ELEC-000222	MT-DA173FC5AB33	电气电料|开关插座|插座	specification,rated_voltage,brand,usb电流,usb输出,孔位,安装方式,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000223	MT-8DF14BB36465	电气电料|低压电器|接触器	specification,线圈电压	high
candidate_family	sku	ELEC-000227	MT-3C64EBBBAA73	工具量具|检测仪器|钳形电流表	检测仪器(候选新增)	high
missing_required_specs	sku	ELEC-000228	MT-DA173FC5AB33	电气电料|开关插座|插座	specification,rated_voltage,brand,usb电流,usb输出,孔位,安装方式,类型,输入电压,输出电压	high
missing_required_specs	sku	ELEC-000234	MT-FD27C4A257A0	电气电料|电线电缆|电缆	brand	high
missing_required_specs	sku	ELEC-000236	MT-AD7982E07B91	电气电料|照明光源|灯泡	brand	high
candidate_family	sku	ELEC-000240	MT-6BE8AACB59B9	工具量具|检测仪器|钳形万用表	检测仪器(候选新增)	high
missing_required_specs	sku	ELEC-TIE-000001	MT-0DA465190CBE	电气电料|电工辅材|扎带	包装数量	high
missing_required_specs	sku	ELEC-TIE-000002	MT-0DA465190CBE	电气电料|电工辅材|扎带	包装数量	high
missing_required_specs	sku	ELEC-TIE-000007	MT-0DA465190CBE	电气电料|电工辅材|扎带	包装数量	high
missing_required_specs	sku	ELEC-TIE-000008	MT-0DA465190CBE	电气电料|电工辅材|扎带	包装数量	high
missing_required_specs	sku	FAST-000003	MT-8076D1426448	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment	high
missing_required_specs	sku	FAST-000005	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	length	high
candidate_family	sku	FAST-000005	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	花篮螺丝/紧线器(候选)	high
human_confirmation_required	sku	FAST-000005	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	高风险分类:吊装索具	medium
missing_required_specs	sku	FAST-000006	MT-8076D1426448	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment	high
missing_required_specs	sku	FAST-000007	MT-8076D1426448	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment	high
missing_required_specs	sku	FAST-000010	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	length	high
candidate_family	sku	FAST-000010	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	花篮螺丝/紧线器(候选)	high
human_confirmation_required	sku	FAST-000010	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	高风险分类:吊装索具	medium
missing_required_specs	sku	FAST-000017	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	FAST-000018	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	FAST-000019	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	FAST-000020	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	FAST-000021	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	FAST-000029	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	FAST-000030	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件,特征	high
missing_required_specs	sku	FAST-000031	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	FAST-000040	MT-D47D489C0E67	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade	high
missing_required_specs	sku	FAST-000041	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
standard_name_normalized	sku	FAST-000043	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000043-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000048	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000048-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	FAST-000049	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件	high
standard_name_normalized	sku	FAST-000051	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000051-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000052	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000052-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000053	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000053-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000055	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
standard_name_normalized	sku	FAST-000055-68	MT-A751397AFB60	紧固件与连接件|螺丝/螺栓|螺栓	sku_level_token_removed_from_standard_name	info
missing_required_specs	sku	FAST-000056	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	FAST-000057	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件,特征	high
candidate_family	sku	FAST-000060	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	花篮螺丝/紧线器(候选)	high
human_confirmation_required	sku	FAST-000060	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	高风险分类:吊装索具	medium
missing_required_specs	sku	FAST-000065	MT-80739C15B01A	紧固件与连接件|螺母|螺母	surface_treatment	high
missing_required_specs	sku	FAST-000066	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件,特征	high
missing_required_specs	sku	FAST-000070	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	specification,length,width,material,加工件,定制件	high
missing_required_specs	sku	FAST-000071	MT-42141E25BFB3	紧固件与连接件|螺杆/丝杆|全螺纹丝杆	strength_grade	high
missing_required_specs	sku	FAST-000076	MT-80739C15B01A	紧固件与连接件|螺母|螺母	strength_grade,surface_treatment	high
missing_required_specs	sku	FAST-000077	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件	high
missing_required_specs	sku	FAST-000078	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件,特征	high
missing_required_specs	sku	FAST-000079	MT-9C43ED55EFA0	紧固件与连接件|螺母|防松螺母	strength_grade	high
missing_required_specs	sku	FAST-000083	MT-1BA47C1E8F5D	设备备件|密封垫片|四氟垫片	specification	high
candidate_family	sku	FAST-000092	MT-D8E0610550CB	定制加工件|定制橡胶件|异形垫片	定制橡胶件(候选)	high
missing_required_specs	sku	FAST-000101	MT-0A0040E5C01B	紧固件与连接件|垫圈/垫片|垫片	outer_diameter,inner_diameter,length,width,thickness,加工件,定制件,特征	high
missing_required_specs	sku	FAST-000104	MT-BEBAEBE1118D	紧固件与连接件|螺丝/螺栓|钻尾螺丝	length	high
candidate_family	sku	FAST-000121	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	花篮螺丝/紧线器(候选)	high
human_confirmation_required	sku	FAST-000121	MT-ABA6144D7393	吊装索具|花篮螺丝/紧线器|花篮螺丝	高风险分类:吊装索具	medium
