issue_id,issue_type,priority,standard_name,canonical_group_path,candidate_codes,source_proposed_codes,source_rows,unit_values,specs_values,reason,suggested_action
ISSUE-00047,unit_conflict,high,一次性雨衣,劳保用品/其他/雨具,REVIEW-MAT-00813；REVIEW-MAT-01079,REVIEW-MAT-00813；REVIEW-MAT-01079；REVIEW-MAT-01138,Sheet1:1466；Sheet1:1829；Sheet1:1913,件；套；个,类型: 一次性；特征: 加厚,同一标准名称、规范分组和规格下存在非同义单位；未自动合并。,确认是否同一物料的不同计量单位；如是则补 UOM 换算/包装规格，如不是则拆成不同物料。
ISSUE-00048,low_precision_conflict,medium,一次性雨衣,劳保用品/其他/雨具,REVIEW-MAT-00472；REVIEW-MAT-00813；REVIEW-MAT-01079；REVIEW-MAT-01870；REVIEW-MAT-01941,REVIEW-MAT-00472；REVIEW-MAT-00813；REVIEW-MAT-01079；REVIEW-MAT-01138；REVIEW-MAT-01870；REVIEW-MAT-01941,Sheet1:1466；Sheet1:1829；Sheet1:1913；Sheet1:2978；Sheet1:3078；Sheet1:3103；Sheet1:825；Sheet1:885,套；件；个,类型: 一次性 || 类型: 一次性；特征: 加厚 || 类型: 一次性雨衣 || 特征: 加厚；类型: 一次性雨衣,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00049,specs_conflict,medium,布手套,劳保用品/手部防护/手套,REVIEW-MAT-00356；REVIEW-MAT-01294；REVIEW-MAT-01384,REVIEW-MAT-00356；REVIEW-MAT-01294；REVIEW-MAT-01384,Sheet1:2120；Sheet1:2250；Sheet1:622,双,特征: 加厚、双层 || 材质: 布；结构: 双层；特征: 加厚 || 材质: 布；特征: 加厚,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00050,low_precision_conflict,medium,布手套,劳保用品/手部防护/手套,REVIEW-MAT-00356；REVIEW-MAT-01294；REVIEW-MAT-01384,REVIEW-MAT-00356；REVIEW-MAT-01294；REVIEW-MAT-01384,Sheet1:2120；Sheet1:2250；Sheet1:622,双,特征: 加厚、双层 || 材质: 布；结构: 双层；特征: 加厚 || 材质: 布；特征: 加厚,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00051,specs_conflict,medium,帆布手套,劳保用品/手部防护/手套,REVIEW-MAT-00083；REVIEW-MAT-00220；REVIEW-MAT-00634；REVIEW-MAT-01028；REVIEW-MAT-01052；REVIEW-MAT-01636,REVIEW-MAT-00083；REVIEW-MAT-00220；REVIEW-MAT-00634；REVIEW-MAT-01028；REVIEW-MAT-01052；REVIEW-MAT-01636；REVIEW-MAT-02321,Sheet1:1163；Sheet1:131；Sheet1:1754；Sheet1:1758；Sheet1:1794；Sheet1:2298；Sheet1:2638；Sheet1:2793；Sheet1:2814；Sheet1:2847；Sheet1:3022；Sheet1:3080；Sheet1:3098；Sheet1:3353；Sheet1:3408；Sheet1:3600；Sheet1:3641；Sheet1:384,双；付,类型: 双重/双层帆布 || 特征: 加厚、双层 || 材质: 帆布；特征: 加厚、双层 || 材质: 帆布；结构: 双层 || 材质: 帆布；结构: 双层；特征: 加厚 || 材质: 帆布,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00052,low_precision_conflict,medium,帆布手套,劳保用品/手部防护/手套,REVIEW-MAT-00083；REVIEW-MAT-00220；REVIEW-MAT-00634；REVIEW-MAT-01028；REVIEW-MAT-01052；REVIEW-MAT-01636,REVIEW-MAT-00083；REVIEW-MAT-00220；REVIEW-MAT-00634；REVIEW-MAT-01028；REVIEW-MAT-01052；REVIEW-MAT-01636；REVIEW-MAT-02321,Sheet1:1163；Sheet1:131；Sheet1:1754；Sheet1:1758；Sheet1:1794；Sheet1:2298；Sheet1:2638；Sheet1:2793；Sheet1:2814；Sheet1:2847；Sheet1:3022；Sheet1:3080；Sheet1:3098；Sheet1:3353；Sheet1:3408；Sheet1:3600；Sheet1:3641；Sheet1:384,双；付,类型: 双重/双层帆布 || 特征: 加厚、双层 || 材质: 帆布；特征: 加厚、双层 || 材质: 帆布；结构: 双层 || 材质: 帆布；结构: 双层；特征: 加厚 || 材质: 帆布,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00053,specs_conflict,medium,焊工手套,劳保用品/手部防护/手套,REVIEW-MAT-00377；REVIEW-MAT-00804；REVIEW-MAT-01864,REVIEW-MAT-00377；REVIEW-MAT-00804；REVIEW-MAT-01864,Sheet1:1169；Sheet1:1456；Sheet1:2971；Sheet1:656,双；付,用途: 电焊防护 || 特征: 加长；用途: 焊工 || 用途: 焊工防护,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00054,specs_conflict,medium,牛筋手套,劳保用品/手部防护/手套,REVIEW-MAT-00230；REVIEW-MAT-01645,REVIEW-MAT-00230；REVIEW-MAT-01645,Sheet1:2649；Sheet1:2669；Sheet1:2794；Sheet1:402；Sheet1:572,双；付,材质/类型: 牛筋；特征: 加厚 || 材质/俗称: 牛筋,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00055,low_precision_conflict,medium,牛筋手套,劳保用品/手部防护/手套,REVIEW-MAT-00230；REVIEW-MAT-01645,REVIEW-MAT-00230；REVIEW-MAT-01645,Sheet1:2649；Sheet1:2669；Sheet1:2794；Sheet1:402；Sheet1:572,双；付,材质/类型: 牛筋；特征: 加厚 || 材质/俗称: 牛筋,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00056,specs_conflict,medium,PET条码不干胶标签,包装与标识/胶带标签/标签碳带,REVIEW-MAT-01744；REVIEW-MAT-01745,REVIEW-MAT-01744；REVIEW-MAT-01745,Sheet1:2781；Sheet1:2782,卷,材质: 哑银PET；尺寸: 40mm*25mm；每卷: 1200张 || 材质: 哑银PET；尺寸: 30mm*10mm；每卷: 5000张,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00057,specs_conflict,medium,透明胶带,包装与标识/胶带标签/胶带,REVIEW-MAT-00687；REVIEW-MAT-01729；REVIEW-MAT-01992,REVIEW-MAT-00687；REVIEW-MAT-01729；REVIEW-MAT-01992,Sheet1:1258；Sheet1:2760；Sheet1:3143；Sheet1:3149,卷,宽度: 5mm；长度: 100米；颜色: 透明 || 品牌: 3M；颜色: 透明 || 颜色: 透明,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00058,low_precision_conflict,medium,透明胶带,包装与标识/胶带标签/胶带,REVIEW-MAT-00687；REVIEW-MAT-01729；REVIEW-MAT-01992,REVIEW-MAT-00687；REVIEW-MAT-01729；REVIEW-MAT-01992,Sheet1:1258；Sheet1:2760；Sheet1:3143；Sheet1:3149,卷,宽度: 5mm；长度: 100米；颜色: 透明 || 品牌: 3M；颜色: 透明 || 颜色: 透明,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00059,specs_conflict,medium,吨袋,包装与标识/袋箱膜包装/袋箱膜,REVIEW-MAT-00258；REVIEW-MAT-00462,REVIEW-MAT-00258；REVIEW-MAT-00462,Sheet1:443；Sheet1:800；Sheet1:900,个,规格: 大号 || 承重/容量: 1.5吨,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00060,specs_conflict,medium,编织袋,包装与标识/袋箱膜包装/袋箱膜,REVIEW-MAT-00424；REVIEW-MAT-00508；REVIEW-MAT-00521；REVIEW-MAT-01238；REVIEW-MAT-02065；REVIEW-MAT-02138,REVIEW-MAT-00424；REVIEW-MAT-00508；REVIEW-MAT-00521；REVIEW-MAT-01238；REVIEW-MAT-02065；REVIEW-MAT-02138,Sheet1:1000；Sheet1:1006；Sheet1:1036；Sheet1:1037；Sheet1:2048；Sheet1:3238；Sheet1:3328；Sheet1:738；Sheet1:878；Sheet1:902；Sheet1:929；Sheet1:930；Sheet1:953；Sheet1:985,个；条,类型: 编织袋 || 规格: 大号 || 规格: 小号 || 品类: 编织袋 || 规格: 大号；类型: 编织袋 || 尺寸: 0.8m*1.2m,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00061,specs_conflict,medium,麻袋,包装与标识/袋箱膜包装/袋箱膜,REVIEW-MAT-00810；REVIEW-MAT-02066,REVIEW-MAT-00810；REVIEW-MAT-02066,Sheet1:1463；Sheet1:3239,个；条,尺寸: 70*100 || 规格: 大号；类型: 麻袋,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00062,specs_conflict,medium,油性聚氨酯,化工油漆胶粘/其他/堵漏材料,REVIEW-MAT-01370；REVIEW-MAT-01542,REVIEW-MAT-01370；REVIEW-MAT-01542,Sheet1:2233；Sheet1:2461,公斤；桶,类型: 油性；材料: 聚氨酯 || 类型: 油性；材料: 聚氨酯；包装: 10KG,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00063,specs_conflict,medium,聚氨酯堵漏剂,化工油漆胶粘/其他/堵漏材料,REVIEW-MAT-00515；REVIEW-MAT-00516；REVIEW-MAT-01769,REVIEW-MAT-00515；REVIEW-MAT-00516；REVIEW-MAT-01769,Sheet1:1023；Sheet1:1024；Sheet1:1034；Sheet1:2818；Sheet1:915；Sheet1:916；Sheet1:975；Sheet1:976,KG；桶,类型: 油性；材质: 聚氨酯 || 类型: 水性；材质: 聚氨酯 || 材料: 聚氨酯；用途: 堵漏；包装: 20KG,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00064,specs_conflict,medium,防锈润滑剂,化工油漆胶粘/其他/润滑剂,REVIEW-MAT-00776；REVIEW-MAT-00861；REVIEW-MAT-00883；REVIEW-MAT-01224,REVIEW-MAT-00776；REVIEW-MAT-00861；REVIEW-MAT-00883；REVIEW-MAT-01224,Sheet1:1420；Sheet1:1527；Sheet1:1555；Sheet1:2023,瓶；支,品牌/型号: WD-40 || 品牌/型号: WD-40；功能: 除锈润滑 || 品牌/型号: WD-40；功能: 除锈 || 型号: DM40；功能: 防锈润滑,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00065,specs_conflict,medium,润滑脂,化工油漆胶粘/其他/润滑脂,REVIEW-MAT-00882；REVIEW-MAT-01381,REVIEW-MAT-00882；REVIEW-MAT-01381,Sheet1:1554；Sheet1:2246,桶；公斤,俗称: 黄油 || 品牌: 克虏伯；型号: NB52,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00066,specs_conflict,medium,抗盐膨润土,化工油漆胶粘/其他/膨润土,REVIEW-MAT-01510；REVIEW-MAT-01522；REVIEW-MAT-02327,REVIEW-MAT-01510；REVIEW-MAT-01522；REVIEW-MAT-02327,Sheet1:2416；Sheet1:2429；Sheet1:2435；Sheet1:2438；Sheet1:2440；Sheet1:2441；Sheet1:2442；Sheet1:2443；Sheet1:2445；Sheet1:2446；Sheet1:2447；Sheet1:3319；Sheet1:3613,T；吨,类型: 抗盐膨润土 || 特性: 抗盐,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00067,unit_conflict,high,抗盐膨润土,化工油漆胶粘/其他/膨润土,REVIEW-MAT-01510；REVIEW-MAT-01522,REVIEW-MAT-01510；REVIEW-MAT-01522,Sheet1:2416；Sheet1:2429；Sheet1:2435；Sheet1:2438；Sheet1:2440；Sheet1:2441；Sheet1:2442；Sheet1:2443；Sheet1:2445；Sheet1:2446；Sheet1:2447；Sheet1:3319,T；吨,类型: 抗盐膨润土,同一标准名称、规范分组和规格下存在非同义单位；未自动合并。,确认是否同一物料的不同计量单位；如是则补 UOM 换算/包装规格，如不是则拆成不同物料。
ISSUE-00068,specs_conflict,medium,齿轮油,化工油漆胶粘/油品化学品/润滑油脂,REVIEW-MAT-00481；REVIEW-MAT-00999；REVIEW-MAT-01489,REVIEW-MAT-00481；REVIEW-MAT-00999；REVIEW-MAT-01489,Sheet1:1716；Sheet1:2392；Sheet1:836,升；个；桶,型号: HL-20 || 包装: 20L；类型: 齿轮油 || 品牌: 长城；品类: 齿轮油；包装: 18L,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00069,specs_conflict,medium,除锈剂,化工油漆胶粘/油品化学品/清洗化学品,REVIEW-MAT-01867；REVIEW-MAT-01880；REVIEW-MAT-01967,REVIEW-MAT-01867；REVIEW-MAT-01880；REVIEW-MAT-01967,Sheet1:2974；Sheet1:2992；Sheet1:2998；Sheet1:3114,瓶,品牌: WD40；容量: 500mL || 品牌: 陶喜；容量: 450mL || 品牌: WD40；容量: 350mL,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00070,specs_conflict,medium,地坪漆底漆,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-00399；REVIEW-MAT-00409,REVIEW-MAT-00399；REVIEW-MAT-00409,Sheet1:694；Sheet1:708,桶,品牌/系列: 好地坪漆；类型: 底漆 || 品牌/系列: 好地坪漆；类型: 底漆；包装: 20KG,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00071,low_precision_conflict,medium,地坪漆底漆,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-00399；REVIEW-MAT-00409,REVIEW-MAT-00399；REVIEW-MAT-00409,Sheet1:694；Sheet1:708,桶,品牌/系列: 好地坪漆；类型: 底漆 || 品牌/系列: 好地坪漆；类型: 底漆；包装: 20KG,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00072,specs_conflict,medium,油漆,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-01695；REVIEW-MAT-01704；REVIEW-MAT-01781；REVIEW-MAT-02205,REVIEW-MAT-01695；REVIEW-MAT-01704；REVIEW-MAT-01781；REVIEW-MAT-02205,Sheet1:2715；Sheet1:2726；Sheet1:2837；Sheet1:3428；Sheet1:3451；Sheet1:3461,桶,品牌: 立邦；颜色: 蓝色；包装: 18kg || 品牌: 立邦；颜色: 中黄；包装: 18KG || 品牌: 立邦；颜色: 桔黄色；包装: 18kg || 品牌: 立邦；颜色: 白色；包装: 18KG,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00073,low_precision_conflict,medium,油漆,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-01695；REVIEW-MAT-01704；REVIEW-MAT-01781；REVIEW-MAT-02205,REVIEW-MAT-01695；REVIEW-MAT-01704；REVIEW-MAT-01781；REVIEW-MAT-02205,Sheet1:2715；Sheet1:2726；Sheet1:2837；Sheet1:3428；Sheet1:3451；Sheet1:3461,桶,品牌: 立邦；颜色: 蓝色；包装: 18kg || 品牌: 立邦；颜色: 中黄；包装: 18KG || 品牌: 立邦；颜色: 桔黄色；包装: 18kg || 品牌: 立邦；颜色: 白色；包装: 18KG,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。,补齐规格、品牌、型号、包装或执行标准后再进入可导入池。
ISSUE-00074,specs_conflict,medium,稀释剂,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-01572；REVIEW-MAT-01630,REVIEW-MAT-01572；REVIEW-MAT-01630,Sheet1:2544；Sheet1:2629；Sheet1:2683；Sheet1:2695；Sheet1:2831；Sheet1:2838；Sheet1:2850；Sheet1:3429,桶,品牌: 立邦；包装: 12KG || 包装: 12kg,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
ISSUE-00075,specs_conflict,medium,自喷漆,化工油漆胶粘/油漆涂料/涂料油漆,REVIEW-MAT-00293；REVIEW-MAT-00294；REVIEW-MAT-00411；REVIEW-MAT-00412；REVIEW-MAT-00638；REVIEW-MAT-00744；REVIEW-MAT-00964；REVIEW-MAT-01010；REVIEW-MAT-01242；REVIEW-MAT-01564；REVIEW-MAT-01567；REVIEW-MAT-01600；REVIEW-MAT-01681；REVIEW-MAT-01682；REVIEW-MAT-01698；REVIEW-MAT-01706；REVIEW-MAT-01707；REVIEW-MAT-01724；REVIEW-MAT-02215,REVIEW-MAT-00293；REVIEW-MAT-00294；REVIEW-MAT-00411；REVIEW-MAT-00412；REVIEW-MAT-00638；REVIEW-MAT-00744；REVIEW-MAT-00964；REVIEW-MAT-01010；REVIEW-MAT-01242；REVIEW-MAT-01564；REVIEW-MAT-01567；REVIEW-MAT-01600；REVIEW-MAT-01681；REVIEW-MAT-01682；REVIEW-MAT-01698；REVIEW-MAT-01706；REVIEW-MAT-01707；REVIEW-MAT-01724；REVIEW-MAT-02215,Sheet1:1167；Sheet1:1367；Sheet1:1671；Sheet1:1727；Sheet1:2054；Sheet1:2532；Sheet1:2536；Sheet1:2583；Sheet1:2691；Sheet1:2692；Sheet1:2718；Sheet1:2719；Sheet1:2729；Sheet1:2730；Sheet1:2752；Sheet1:3021；Sheet1:3038；Sheet1:3228；Sheet1:3246；Sheet1:3447；Sheet1:497；Sheet1:499；Sheet1:714；Sheet1:715,瓶；支；个,品牌: 三和；颜色: 灰色；类型: 自喷漆 || 品牌: 三和；颜色: 黑色；类型: 自喷漆 || 品牌: 三和；颜色: 翠绿色；类型: 自喷漆 || 颜色: 中黄；类型: 自喷漆 || 颜色: 白色；类型: 喷漆 || 颜色: 红色；类型: 自喷漆 || 颜色: 绿色 || 颜色: 中黄 || 品牌: 三和；颜色: 灰色 || 颜色: 天蓝色 || 颜色: 黑色 || 颜色: 葱绿色 || 颜色: 白色 || 颜色: 中灰色 || 颜色: 红色 || 品牌: 威粤；颜色: 白色；原始: 自动喷漆,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。,逐项确认是否为不同规格物料；若规格足够明确则保留拆分，若其实同物料则补充等价规则后再合并。
